State,Year,Quarter,District,Registered_User,App_Opens,Region
Madhya Pradesh,2023,1,Seoni,329353,72346958,Central Region
Madhya Pradesh,2023,1,Harda,161225,25064139,Central Region
Madhya Pradesh,2023,1,Burhanpur,187246,28593494,Central Region
Madhya Pradesh,2023,1,Damoh,244449,47365687,Central Region
Madhya Pradesh,2023,1,Bhopal,2101098,36857306,Central Region
Madhya Pradesh,2023,1,Jhabua,162127,40991184,Central Region
Madhya Pradesh,2023,1,Dhar,679569,96755650,Central Region
Madhya Pradesh,2023,1,Guna,423812,59399911,Central Region
Madhya Pradesh,2023,1,East Nimar,325222,64812841,Central Region
Madhya Pradesh,2023,1,Chhindwara,642022,85439101,Central Region
Madhya Pradesh,2023,1,Umaria,125957,29184137,Central Region
Madhya Pradesh,2023,1,Mandla,202648,40564672,Central Region
Madhya Pradesh,2023,1,Indore,2780295,57741292,Central Region
Madhya Pradesh,2023,1,Shahdol,267723,44837756,Central Region
Madhya Pradesh,2023,1,Ratlam,507397,49315913,Central Region
Madhya Pradesh,2023,1,Panna,163536,41423381,Central Region
Madhya Pradesh,2023,1,Chhatarpur,418638,59282579,Central Region
Madhya Pradesh,2023,2,Morena,501991,44303961,Central Region
Madhya Pradesh,2023,2,Alirajpur,79103,33655290,Central Region
Madhya Pradesh,2023,2,Sehore,550240,75759384,Central Region
Madhya Pradesh,2023,2,Rajgarh,476568,95790411,Central Region
Madhya Pradesh,2023,2,Khargone,480998,90066564,Central Region
Madhya Pradesh,2023,2,Satna,623076,62087030,Central Region
Madhya Pradesh,2023,2,Narsinghpur,359174,33933096,Central Region
Madhya Pradesh,2023,2,Jabalpur,1065846,46208809,Central Region
Madhya Pradesh,2023,2,Hoshangabad,466410,48289574,Central Region
Madhya Pradesh,2023,2,Vidisha,470884,76792927,Central Region
Madhya Pradesh,2023,2,Balaghat,473522,57362715,Central Region
Madhya Pradesh,2023,2,Singrauli,379057,72561114,Central Region
Madhya Pradesh,2023,2,Betul,480548,82699553,Central Region
Madhya Pradesh,2023,2,Sidhi,237697,51657758,Central Region
Madhya Pradesh,2023,2,Datia,182229,25734205,Central Region
Madhya Pradesh,2023,2,Dewas,605064,86037242,Central Region
Madhya Pradesh,2023,2,Sheopur,128883,29668961,Central Region
Madhya Pradesh,2023,2,Neemuch,307893,41838144,Central Region
Madhya Pradesh,2023,2,Raisen,463359,85008383,Central Region
Madhya Pradesh,2023,2,Mandsaur,485021,57161622,Central Region
Madhya Pradesh,2023,2,Barwani,234410,78673276,Central Region
Madhya Pradesh,2023,2,Katni,331658,35762902,Central Region
Madhya Pradesh,2023,2,Dindori,114018,47735012,Central Region
Madhya Pradesh,2023,2,Shivpuri,386527,86644836,Central Region
Madhya Pradesh,2023,2,Gwalior,1168513,39446121,Central Region
Madhya Pradesh,2023,2,Anuppur,191497,32180305,Central Region
Madhya Pradesh,2023,2,Agar Malwa,162283,38105847,Central Region
Madhya Pradesh,2023,2,Ashoknagar,189217,38560971,Central Region
Madhya Pradesh,2023,2,Sagar,730094,84163812,Central Region
Madhya Pradesh,2023,2,Niwari,83757,13164451,Central Region
Madhya Pradesh,2023,2,Rewa,680100,63293893,Central Region
Madhya Pradesh,2023,2,Shajapur,325913,37918115,Central Region
Madhya Pradesh,2023,2,Ujjain,868546,70456020,Central Region
Madhya Pradesh,2023,2,Bhind,420416,44645036,Central Region
Madhya Pradesh,2023,2,Tikamgarh,213514,35225740,Central Region
Madhya Pradesh,2023,2,Seoni,344864,84759817,Central Region
Madhya Pradesh,2023,2,Harda,168686,35419049,Central Region
Madhya Pradesh,2023,2,Burhanpur,195346,32515070,Central Region
Madhya Pradesh,2023,2,Damoh,255940,50430375,Central Region
Madhya Pradesh,2023,2,Bhopal,2179557,44019208,Central Region
Madhya Pradesh,2023,2,Jhabua,169870,46313281,Central Region
Madhya Pradesh,2023,2,Dhar,710181,111729816,Central Region
Madhya Pradesh,2023,2,Guna,443002,67027382,Central Region
Madhya Pradesh,2023,2,East Nimar,340076,74236041,Central Region
Madhya Pradesh,2023,2,Chhindwara,670155,90179200,Central Region
Madhya Pradesh,2023,2,Umaria,131892,29365794,Central Region
Madhya Pradesh,2023,2,Mandla,212201,49178899,Central Region
Madhya Pradesh,2023,2,Indore,2883610,57765917,Central Region
Madhya Pradesh,2023,2,Shahdol,279795,50821975,Central Region
Madhya Pradesh,2023,2,Ratlam,530037,51291197,Central Region
Madhya Pradesh,2023,2,Panna,171675,51268795,Central Region
Madhya Pradesh,2023,2,Chhatarpur,438017,76713826,Central Region
Madhya Pradesh,2023,3,Morena,523618,55772952,Central Region
Madhya Pradesh,2023,3,Alirajpur,82755,61635791,Central Region
Madhya Pradesh,2023,3,Sehore,574004,68574381,Central Region
Madhya Pradesh,2023,3,Rajgarh,498342,85082042,Central Region
Madhya Pradesh,2023,3,Khargone,502250,120767554,Central Region
Madhya Pradesh,2023,3,Satna,649398,64078134,Central Region
Madhya Pradesh,2023,3,Narsinghpur,374949,33398789,Central Region
Madhya Pradesh,2023,3,Jabalpur,1108465,53599643,Central Region
Madhya Pradesh,2023,3,Hoshangabad,485827,54558428,Central Region
Madhya Pradesh,2023,3,Vidisha,491997,84360270,Central Region
Madhya Pradesh,2023,3,Balaghat,494116,63375517,Central Region
Madhya Pradesh,2023,3,Singrauli,395859,69276857,Central Region
Madhya Pradesh,2023,3,Betul,501106,119087448,Central Region
Madhya Pradesh,2023,3,Sidhi,248343,52621312,Central Region
Madhya Pradesh,2023,3,Datia,190350,32372149,Central Region
Madhya Pradesh,2023,3,Dewas,631092,81569960,Central Region
Madhya Pradesh,2023,3,Sheopur,134878,57224402,Central Region
Madhya Pradesh,2023,3,Neemuch,321168,44607023,Central Region
Madhya Pradesh,2023,3,Raisen,483639,90411025,Central Region
Madhya Pradesh,2023,3,Mandsaur,506057,62392434,Central Region
Madhya Pradesh,2023,3,Barwani,244670,111366342,Central Region
Madhya Pradesh,2023,3,Katni,346211,53941547,Central Region
Madhya Pradesh,2023,3,Dindori,119625,53110352,Central Region
Madhya Pradesh,2023,3,Shivpuri,404501,110216384,Central Region
Madhya Pradesh,2023,3,Gwalior,1215484,55087340,Central Region
Madhya Pradesh,2023,3,Anuppur,199852,35927203,Central Region
Madhya Pradesh,2023,3,Agar Malwa,169779,40303565,Central Region
Madhya Pradesh,2023,3,Ashoknagar,197767,50693463,Central Region
Madhya Pradesh,2023,3,Sagar,761623,93899808,Central Region
Madhya Pradesh,2023,3,Niwari,87496,21802340,Central Region
Madhya Pradesh,2023,3,Rewa,708385,60349952,Central Region
Madhya Pradesh,2023,3,Shajapur,340357,35532200,Central Region
Madhya Pradesh,2023,3,Ujjain,905474,72105748,Central Region
Madhya Pradesh,2023,3,Bhind,439197,44531245,Central Region
Madhya Pradesh,2023,3,Tikamgarh,223613,42345853,Central Region
Madhya Pradesh,2023,3,Seoni,360143,103764316,Central Region
Madhya Pradesh,2023,3,Harda,175942,36579857,Central Region
Madhya Pradesh,2023,3,Burhanpur,203868,67368570,Central Region
Madhya Pradesh,2023,3,Damoh,267332,62535379,Central Region
Madhya Pradesh,2023,3,Bhopal,2265685,41064649,Central Region
Madhya Pradesh,2023,3,Jhabua,177684,77169061,Central Region
Madhya Pradesh,2023,3,Dhar,740878,149886193,Central Region
Madhya Pradesh,2023,3,Guna,462884,94517762,Central Region
Madhya Pradesh,2023,3,East Nimar,355175,87245982,Central Region
Madhya Pradesh,2023,3,Chhindwara,698604,114853112,Central Region
Madhya Pradesh,2023,3,Umaria,137969,33237721,Central Region
Madhya Pradesh,2023,3,Mandla,221870,56922238,Central Region
Madhya Pradesh,2023,3,Indore,2996261,57609040,Central Region
Madhya Pradesh,2023,3,Shahdol,291626,65075439,Central Region
Madhya Pradesh,2023,3,Ratlam,553133,67144841,Central Region
Madhya Pradesh,2023,3,Panna,179723,52413560,Central Region
Madhya Pradesh,2023,3,Chhatarpur,458009,91796995,Central Region
Madhya Pradesh,2023,4,Morena,543336,40618821,Central Region
Madhya Pradesh,2023,4,Alirajpur,85929,12626679,Central Region
Madhya Pradesh,2023,4,Sehore,596143,37410856,Central Region
Madhya Pradesh,2023,4,Rajgarh,518314,46673782,Central Region
Madhya Pradesh,2023,4,Khargone,521374,43994973,Central Region
Madhya Pradesh,2023,4,Satna,673980,40728338,Central Region
Madhya Pradesh,2023,4,Narsinghpur,389157,22289176,Central Region
Madhya Pradesh,2023,4,Jabalpur,1147811,68109854,Central Region
Madhya Pradesh,2023,4,Hoshangabad,504071,30024107,Central Region
Madhya Pradesh,2023,4,Vidisha,511681,31529654,Central Region
Madhya Pradesh,2023,4,Balaghat,512986,36349518,Central Region
Madhya Pradesh,2023,4,Singrauli,410819,25408732,Central Region
Madhya Pradesh,2023,4,Betul,520308,29802887,Central Region
Madhya Pradesh,2023,4,Sidhi,257759,20282329,Central Region
Madhya Pradesh,2023,4,Datia,197712,14758887,Central Region
Madhya Pradesh,2023,4,Dewas,654709,46583650,Central Region
Madhya Pradesh,2023,4,Sheopur,139890,16291190,Central Region
Madhya Pradesh,2023,4,Neemuch,333109,21040163,Central Region
Madhya Pradesh,2023,4,Raisen,502727,29757904,Central Region
Madhya Pradesh,2023,4,Mandsaur,525255,30993847,Central Region
Madhya Pradesh,2023,4,Barwani,254221,36176529,Central Region
Madhya Pradesh,2023,4,Katni,359525,25136982,Central Region
Madhya Pradesh,2023,4,Dindori,123961,14392437,Central Region
Madhya Pradesh,2023,4,Shivpuri,420483,38643834,Central Region
Madhya Pradesh,2023,4,Gwalior,1257720,54536254,Central Region
Madhya Pradesh,2023,4,Anuppur,207221,12490013,Central Region
Madhya Pradesh,2023,4,Agar Malwa,176563,14939481,Central Region
Madhya Pradesh,2023,4,Ashoknagar,205278,16731897,Central Region
Madhya Pradesh,2023,4,Sagar,790240,42789122,Central Region
Madhya Pradesh,2023,4,Niwari,90874,8401658,Central Region
Madhya Pradesh,2023,4,Rewa,734299,39576494,Central Region
Madhya Pradesh,2023,4,Shajapur,353743,23128428,Central Region
Madhya Pradesh,2023,4,Ujjain,938748,55530828,Central Region
Madhya Pradesh,2023,4,Bhind,456163,28972717,Central Region
Madhya Pradesh,2023,4,Tikamgarh,232431,19400916,Central Region
Madhya Pradesh,2023,4,Seoni,374127,26703569,Central Region
Madhya Pradesh,2023,4,Harda,182890,16770231,Central Region
Madhya Pradesh,2023,4,Burhanpur,211544,26534467,Central Region
Madhya Pradesh,2023,4,Damoh,277377,21271145,Central Region
Madhya Pradesh,2023,4,Bhopal,2344171,109301690,Central Region
Madhya Pradesh,2023,4,Jhabua,184351,21594347,Central Region
Madhya Pradesh,2023,4,Dhar,768839,65542097,Central Region
Madhya Pradesh,2023,4,Guna,481267,27525910,Central Region
Madhya Pradesh,2023,4,East Nimar,368834,35101906,Central Region
Madhya Pradesh,2023,4,Chhindwara,724870,46835119,Central Region
Madhya Pradesh,2023,4,Umaria,143098,22651609,Central Region
Madhya Pradesh,2023,4,Mandla,230423,16940780,Central Region
Madhya Pradesh,2023,4,Indore,3098089,159225217,Central Region
Madhya Pradesh,2023,4,Shahdol,302201,18269817,Central Region
Madhya Pradesh,2023,4,Ratlam,573994,41647737,Central Region
Madhya Pradesh,2023,4,Panna,187097,15487641,Central Region
Madhya Pradesh,2023,4,Chhatarpur,476360,33022541,Central Region
Maharashtra,2023,1,Jalgaon,1410012,107009647,Western Region
Maharashtra,2023,1,Latur,927949,76927056,Western Region
Maharashtra,2023,1,Thane,6314618,37717587,Western Region
Maharashtra,2023,1,Bhandara,386568,23757706,Western Region
Maharashtra,2023,1,Nandurbar,324445,45901937,Western Region
Maharashtra,2023,1,Chandrapur,693485,70031826,Western Region
Maharashtra,2023,1,Kolhapur,1639701,69294490,Western Region
Maharashtra,2023,1,Solapur,1892509,279137206,Western Region
Maharashtra,2023,1,Mumbai,2276888,5500107,Western Region
Maharashtra,2023,1,Sindhudurg,249054,20400172,Western Region
Maharashtra,2023,1,Dhule,631067,65562712,Western Region
Maharashtra,2023,1,Wardha,444462,49746421,Western Region
Maharashtra,2023,1,Parbhani,547272,72980274,Western Region
Maharashtra,2023,1,Mumbai Suburban,6095695,16558562,Western Region
Maharashtra,2023,1,Hingoli,301638,45157514,Western Region
Maharashtra,2023,1,Ratnagiri,440075,39482971,Western Region
Maharashtra,2023,1,Nanded,996734,106121861,Western Region
Maharashtra,2023,1,Osmanabad,580445,99762242,Western Region
Maharashtra,2023,1,Nagpur,2775157,81061975,Western Region
Maharashtra,2023,1,Buldhana,852571,103688626,Western Region
Maharashtra,2023,1,Nashik,3223873,184271268,Western Region
Maharashtra,2023,1,Akola,577226,53639246,Western Region
Maharashtra,2023,1,Yavatmal,666609,107124986,Western Region
Maharashtra,2023,1,Aurangabad,2300283,134847142,Western Region
Maharashtra,2023,1,Amravati,1056858,86244605,Western Region
Maharashtra,2023,1,Washim,324314,54317789,Western Region
Maharashtra,2023,1,Sangli,1112360,117179900,Western Region
Maharashtra,2023,1,Gadchiroli,226894,42377069,Western Region
Maharashtra,2023,1,Raigad,1871153,46986782,Western Region
Maharashtra,2023,1,Palghar,1957628,53816474,Western Region
Maharashtra,2023,1,Jalna,668316,93933311,Western Region
Maharashtra,2023,1,Gondia,359604,31018390,Western Region
Maharashtra,2023,1,Ahmednagar,2119506,223886663,Western Region
Maharashtra,2023,1,Pune,10037022,258541142,Western Region
Maharashtra,2023,1,Beed,870961,133891530,Western Region
Maharashtra,2023,1,Satara,1317832,106275736,Western Region
Maharashtra,2023,2,Jalgaon,1469356,118265147,Western Region
Maharashtra,2023,2,Latur,966702,69524230,Western Region
Maharashtra,2023,2,Thane,6552282,40857773,Western Region
Maharashtra,2023,2,Bhandara,403017,22360089,Western Region
Maharashtra,2023,2,Nandurbar,338619,58652495,Western Region
Maharashtra,2023,2,Chandrapur,723425,76346173,Western Region
Maharashtra,2023,2,Kolhapur,1703029,72865757,Western Region
Maharashtra,2023,2,Solapur,1970077,263841375,Western Region
Maharashtra,2023,2,Mumbai,2361852,5069174,Western Region
Maharashtra,2023,2,Sindhudurg,259618,23225641,Western Region
Maharashtra,2023,2,Dhule,657948,77212724,Western Region
Maharashtra,2023,2,Wardha,463116,49030852,Western Region
Maharashtra,2023,2,Parbhani,570977,79915051,Western Region
Maharashtra,2023,2,Mumbai Suburban,6322778,15860612,Western Region
Maharashtra,2023,2,Hingoli,315682,47487754,Western Region
Maharashtra,2023,2,Ratnagiri,458493,40324614,Western Region
Maharashtra,2023,2,Nanded,1039476,121542302,Western Region
Maharashtra,2023,2,Osmanabad,605615,105135971,Western Region
Maharashtra,2023,2,Nagpur,2882255,84770756,Western Region
Maharashtra,2023,2,Buldhana,890018,112371546,Western Region
Maharashtra,2023,2,Nashik,3350410,209232203,Western Region
Maharashtra,2023,2,Akola,601704,50992224,Western Region
Maharashtra,2023,2,Yavatmal,696177,114446180,Western Region
Maharashtra,2023,2,Aurangabad,2390854,154173716,Western Region
Maharashtra,2023,2,Amravati,1100682,84728289,Western Region
Maharashtra,2023,2,Washim,339152,56218274,Western Region
Maharashtra,2023,2,Sangli,1157260,122118287,Western Region
Maharashtra,2023,2,Gadchiroli,237313,50440631,Western Region
Maharashtra,2023,2,Raigad,1942119,58099427,Western Region
Maharashtra,2023,2,Palghar,2037722,60362815,Western Region
Maharashtra,2023,2,Jalna,698682,101460348,Western Region
Maharashtra,2023,2,Gondia,375090,37700961,Western Region
Maharashtra,2023,2,Ahmednagar,2208055,243629388,Western Region
Maharashtra,2023,2,Pune,10396344,260130249,Western Region
Maharashtra,2023,2,Beed,909491,163254703,Western Region
Maharashtra,2023,2,Satara,1371460,112211599,Western Region
Maharashtra,2023,3,Jalgaon,1529992,123442622,Western Region
Maharashtra,2023,3,Latur,1006145,57907262,Western Region
Maharashtra,2023,3,Thane,6802106,38150498,Western Region
Maharashtra,2023,3,Bhandara,420322,23315387,Western Region
Maharashtra,2023,3,Nandurbar,352858,90388683,Western Region
Maharashtra,2023,3,Chandrapur,754238,82624927,Western Region
Maharashtra,2023,3,Kolhapur,1770692,61008692,Western Region
Maharashtra,2023,3,Solapur,2050042,188806621,Western Region
Maharashtra,2023,3,Mumbai,2450770,4670622,Western Region
Maharashtra,2023,3,Sindhudurg,270085,25809368,Western Region
Maharashtra,2023,3,Dhule,685192,86722729,Western Region
Maharashtra,2023,3,Wardha,482011,50869367,Western Region
Maharashtra,2023,3,Parbhani,594897,74954199,Western Region
Maharashtra,2023,3,Mumbai Suburban,6560867,14208097,Western Region
Maharashtra,2023,3,Hingoli,329360,53436408,Western Region
Maharashtra,2023,3,Ratnagiri,476573,38765827,Western Region
Maharashtra,2023,3,Nanded,1083788,97025405,Western Region
Maharashtra,2023,3,Osmanabad,630584,89965868,Western Region
Maharashtra,2023,3,Nagpur,2995471,83230298,Western Region
Maharashtra,2023,3,Buldhana,928174,94951833,Western Region
Maharashtra,2023,3,Nashik,3481028,223286708,Western Region
Maharashtra,2023,3,Akola,626507,54844425,Western Region
Maharashtra,2023,3,Yavatmal,726136,122689712,Western Region
Maharashtra,2023,3,Aurangabad,2485041,142936286,Western Region
Maharashtra,2023,3,Amravati,1146341,105205644,Western Region
Maharashtra,2023,3,Washim,353548,55678765,Western Region
Maharashtra,2023,3,Sangli,1203678,107556687,Western Region
Maharashtra,2023,3,Gadchiroli,247702,58567729,Western Region
Maharashtra,2023,3,Raigad,2017277,67554402,Western Region
Maharashtra,2023,3,Palghar,2118552,71653613,Western Region
Maharashtra,2023,3,Jalna,728366,78474889,Western Region
Maharashtra,2023,3,Gondia,390942,38222556,Western Region
Maharashtra,2023,3,Ahmednagar,2297997,202698910,Western Region
Maharashtra,2023,3,Pune,10780092,221118402,Western Region
Maharashtra,2023,3,Beed,947480,127194060,Western Region
Maharashtra,2023,3,Satara,1426143,95047326,Western Region
Maharashtra,2023,4,Jalgaon,1588430,101228956,Western Region
Maharashtra,2023,4,Latur,1043239,56001885,Western Region
Maharashtra,2023,4,Thane,7044610,333511371,Western Region
Maharashtra,2023,4,Bhandara,436738,22511529,Western Region
Maharashtra,2023,4,Nandurbar,365994,34725168,Western Region
Maharashtra,2023,4,Chandrapur,782881,48842268,Western Region
Maharashtra,2023,4,Kolhapur,1832641,109205223,Western Region
Maharashtra,2023,4,Solapur,2124162,130344669,Western Region
Maharashtra,2023,4,Mumbai,2537871,130746309,Western Region
Maharashtra,2023,4,Sindhudurg,280277,16252211,Western Region
Maharashtra,2023,4,Dhule,711303,45105615,Western Region
Maharashtra,2023,4,Wardha,500096,28241399,Western Region
Maharashtra,2023,4,Parbhani,618057,36560916,Western Region
Maharashtra,2023,4,Mumbai Suburban,6796218,319095631,Western Region
Maharashtra,2023,4,Hingoli,342201,20266114,Western Region
Maharashtra,2023,4,Ratnagiri,494267,25137221,Western Region
Maharashtra,2023,4,Nanded,1125521,74793485,Western Region
Maharashtra,2023,4,Osmanabad,654537,51367650,Western Region
Maharashtra,2023,4,Nagpur,3102070,156154783,Western Region
Maharashtra,2023,4,Buldhana,964619,69811158,Western Region
Maharashtra,2023,4,Nashik,3606029,212083749,Western Region
Maharashtra,2023,4,Akola,650112,36032496,Western Region
Maharashtra,2023,4,Yavatmal,754276,54078333,Western Region
Maharashtra,2023,4,Aurangabad,2575931,136298406,Western Region
Maharashtra,2023,4,Amravati,1189080,73590033,Western Region
Maharashtra,2023,4,Washim,367432,22826595,Western Region
Maharashtra,2023,4,Sangli,1247423,77772695,Western Region
Maharashtra,2023,4,Gadchiroli,257488,21861779,Western Region
Maharashtra,2023,4,Raigad,2089294,120144734,Western Region
Maharashtra,2023,4,Palghar,2198589,126204878,Western Region
Maharashtra,2023,4,Jalna,756783,43550453,Western Region
Maharashtra,2023,4,Gondia,405663,26208921,Western Region
Maharashtra,2023,4,Ahmednagar,2381246,133316864,Western Region
Maharashtra,2023,4,Pune,11135186,661630197,Western Region
Maharashtra,2023,4,Beed,983937,54939143,Western Region
Maharashtra,2023,4,Satara,1477919,83560318,Western Region
Manipur,2023,1,Kangpokpi,30917,3790975,North-Eastern Region
Manipur,2023,1,Noney,5349,1387390,North-Eastern Region
Manipur,2023,1,Imphal East,98499,1036986,North-Eastern Region
Manipur,2023,1,Thoubal,46248,522679,North-Eastern Region
Manipur,2023,1,Kakching,20700,193416,North-Eastern Region
Manipur,2023,1,Jiribam,8381,1001353,North-Eastern Region
Manipur,2023,1,Ukhrul,15024,1662739,North-Eastern Region
Manipur,2023,1,Tamenglong,12843,2800286,North-Eastern Region
Manipur,2023,1,Kamjong,2411,903645,North-Eastern Region
Manipur,2023,1,Chandel,10406,1538087,North-Eastern Region
Manipur,2023,1,Bishnupur,44031,1311460,North-Eastern Region
Manipur,2023,1,Senapati,2658,8444325,North-Eastern Region
Manipur,2023,1,Pherzawl,1020,401858,North-Eastern Region
Manipur,2023,1,Churachandpur,38361,1887069,North-Eastern Region
Manipur,2023,1,Tengnoupal,9712,1181144,North-Eastern Region
Manipur,2023,1,Imphal West,151777,1355662,North-Eastern Region
Manipur,2023,2,Kangpokpi,32306,1285640,North-Eastern Region
Manipur,2023,2,Noney,5653,441243,North-Eastern Region
Manipur,2023,2,Imphal East,102530,491362,North-Eastern Region
Manipur,2023,2,Thoubal,48169,296300,North-Eastern Region
Manipur,2023,2,Kakching,21613,71039,North-Eastern Region
Manipur,2023,2,Jiribam,8764,382675,North-Eastern Region
Manipur,2023,2,Ukhrul,15758,1072575,North-Eastern Region
Manipur,2023,2,Tamenglong,13463,1365881,North-Eastern Region
Manipur,2023,2,Kamjong,2579,244539,North-Eastern Region
Manipur,2023,2,Chandel,10941,450475,North-Eastern Region
Manipur,2023,2,Bishnupur,46010,653220,North-Eastern Region
Manipur,2023,2,Senapati,2804,5262391,North-Eastern Region
Manipur,2023,2,Pherzawl,1095,344045,North-Eastern Region
Manipur,2023,2,Churachandpur,40043,864723,North-Eastern Region
Manipur,2023,2,Tengnoupal,10160,283610,North-Eastern Region
Manipur,2023,2,Imphal West,157911,566319,North-Eastern Region
Manipur,2023,3,Kangpokpi,33690,2191474,North-Eastern Region
Manipur,2023,3,Noney,5895,363301,North-Eastern Region
Manipur,2023,3,Imphal East,106699,944295,North-Eastern Region
Manipur,2023,3,Thoubal,50179,493710,North-Eastern Region
Manipur,2023,3,Kakching,22516,261506,North-Eastern Region
Manipur,2023,3,Jiribam,9171,357376,North-Eastern Region
Manipur,2023,3,Ukhrul,16460,711315,North-Eastern Region
Manipur,2023,3,Tamenglong,14077,1573118,North-Eastern Region
Manipur,2023,3,Kamjong,2698,281983,North-Eastern Region
Manipur,2023,3,Chandel,11414,1374766,North-Eastern Region
Manipur,2023,3,Bishnupur,47895,827371,North-Eastern Region
Manipur,2023,3,Senapati,2937,6491936,North-Eastern Region
Manipur,2023,3,Pherzawl,1163,556141,North-Eastern Region
Manipur,2023,3,Churachandpur,41799,1311115,North-Eastern Region
Manipur,2023,3,Tengnoupal,10629,312756,North-Eastern Region
Manipur,2023,3,Imphal West,164350,2642132,North-Eastern Region
Manipur,2023,4,Kangpokpi,35090,1362219,North-Eastern Region
Manipur,2023,4,Noney,6176,242644,North-Eastern Region
Manipur,2023,4,Imphal East,111164,4974080,North-Eastern Region
Manipur,2023,4,Thoubal,52303,2600896,North-Eastern Region
Manipur,2023,4,Kakching,23493,936346,North-Eastern Region
Manipur,2023,4,Jiribam,9525,372203,North-Eastern Region
Manipur,2023,4,Ukhrul,17147,1307670,North-Eastern Region
Manipur,2023,4,Tamenglong,14662,620563,North-Eastern Region
Manipur,2023,4,Kamjong,2814,59860,North-Eastern Region
Manipur,2023,4,Chandel,11910,429736,North-Eastern Region
Manipur,2023,4,Bishnupur,49929,2066812,North-Eastern Region
Manipur,2023,4,Senapati,3070,1178965,North-Eastern Region
Manipur,2023,4,Pherzawl,1232,51083,North-Eastern Region
Manipur,2023,4,Churachandpur,43539,1262277,North-Eastern Region
Manipur,2023,4,Tengnoupal,11055,457005,North-Eastern Region
Manipur,2023,4,Imphal West,171021,7629186,North-Eastern Region
Meghalaya,2023,1,North Garo Hills,10580,1741732,North-Eastern Region
Meghalaya,2023,1,South West Khasi Hills,2429,1569432,North-Eastern Region
Meghalaya,2023,1,West Garo Hills,66808,8814912,North-Eastern Region
Meghalaya,2023,1,South Garo Hills,8897,3233097,North-Eastern Region
Meghalaya,2023,1,East Jaintia Hills,22122,4590552,North-Eastern Region
Meghalaya,2023,1,South West Garo Hills,10504,2096173,North-Eastern Region
Meghalaya,2023,1,East Khasi Hills,124181,6379175,North-Eastern Region
Meghalaya,2023,1,East Garo Hills,10235,4334534,North-Eastern Region
Meghalaya,2023,1,Ribhoi,30369,6094267,North-Eastern Region
Meghalaya,2023,1,West Jaintia Hills,14218,2830443,North-Eastern Region
Meghalaya,2023,1,West Khasi Hills,7981,3002602,North-Eastern Region
Meghalaya,2023,2,North Garo Hills,11135,2256400,North-Eastern Region
Meghalaya,2023,2,South West Khasi Hills,2566,889458,North-Eastern Region
Meghalaya,2023,2,West Garo Hills,69925,11973323,North-Eastern Region
Meghalaya,2023,2,South Garo Hills,9386,2429485,North-Eastern Region
Meghalaya,2023,2,East Jaintia Hills,23231,5209244,North-Eastern Region
Meghalaya,2023,2,South West Garo Hills,11073,2321365,North-Eastern Region
Meghalaya,2023,2,East Khasi Hills,129260,6393250,North-Eastern Region
Meghalaya,2023,2,East Garo Hills,10727,4155166,North-Eastern Region
Meghalaya,2023,2,Ribhoi,31744,6500712,North-Eastern Region
Meghalaya,2023,2,West Jaintia Hills,14912,2861681,North-Eastern Region
Meghalaya,2023,2,West Khasi Hills,8423,2347150,North-Eastern Region
Meghalaya,2023,3,North Garo Hills,11624,3631495,North-Eastern Region
Meghalaya,2023,3,South West Khasi Hills,2709,3612805,North-Eastern Region
Meghalaya,2023,3,West Garo Hills,73025,14240950,North-Eastern Region
Meghalaya,2023,3,South Garo Hills,9809,4984886,North-Eastern Region
Meghalaya,2023,3,East Jaintia Hills,24260,4928725,North-Eastern Region
Meghalaya,2023,3,South West Garo Hills,11626,4845999,North-Eastern Region
Meghalaya,2023,3,East Khasi Hills,134378,15120022,North-Eastern Region
Meghalaya,2023,3,East Garo Hills,11212,6810705,North-Eastern Region
Meghalaya,2023,3,Ribhoi,33175,8327821,North-Eastern Region
Meghalaya,2023,3,West Jaintia Hills,15633,3522212,North-Eastern Region
Meghalaya,2023,3,West Khasi Hills,8831,5030245,North-Eastern Region
Meghalaya,2023,4,North Garo Hills,12086,1370990,North-Eastern Region
Meghalaya,2023,4,South West Khasi Hills,2820,951032,North-Eastern Region
Meghalaya,2023,4,West Garo Hills,75911,8470147,North-Eastern Region
Meghalaya,2023,4,South Garo Hills,10230,994502,North-Eastern Region
Meghalaya,2023,4,East Jaintia Hills,25185,2351801,North-Eastern Region
Meghalaya,2023,4,South West Garo Hills,12113,2360969,North-Eastern Region
Meghalaya,2023,4,East Khasi Hills,139387,7873070,North-Eastern Region
Meghalaya,2023,4,East Garo Hills,11648,1075641,North-Eastern Region
Meghalaya,2023,4,Ribhoi,34488,2894403,North-Eastern Region
Meghalaya,2023,4,West Jaintia Hills,16280,1127955,North-Eastern Region
Meghalaya,2023,4,West Khasi Hills,9182,887116,North-Eastern Region
Mizoram,2023,1,Serchhip,5783,807510,North-Eastern Region
Mizoram,2023,1,Aizawl,71979,3916312,North-Eastern Region
Mizoram,2023,1,Lunglei,17393,4205434,North-Eastern Region
Mizoram,2023,1,Mamit,7399,3348929,North-Eastern Region
Mizoram,2023,1,Lawngtlai,13917,2234860,North-Eastern Region
Mizoram,2023,1,Kolasib,10051,5824070,North-Eastern Region
Mizoram,2023,1,Champhai,8148,2758992,North-Eastern Region
Mizoram,2023,1,Saiha,4081,1307587,North-Eastern Region
Mizoram,2023,2,Serchhip,6084,957212,North-Eastern Region
